Provincia de residencia,Causas (lista reducida),Sexo,Edad,Total,Tipo de causa,Enfermedad
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 65 a 69 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 70 a 74 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 75 a 79 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 80 a 84 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 85 a 89 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 90 a 94 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Hombres,De 95 años y más,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,Todas las edades,68,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,Menores de 1 año,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 1 a 14 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 15 a 29 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 30 a 39 años,1,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 40 a 44 años,0,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 45 a 49 años,2,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 50 a 54 años,5,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 55 a 59 años,6,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 60 a 64 años,7,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 65 a 69 años,10,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 70 a 74 años,9,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 75 a 79 años,12,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 80 a 84 años,8,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 85 a 89 años,5,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 90 a 94 años,3,Tumores,Tumor ovario
Alicante/Alacant,026 Tumor maligno del ovario,Mujeres,De 95 años y más,0,Tumores,Tumor ovario
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,Todas las edades,26,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,Menores de 1 año,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 1 a 14 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 15 a 29 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 30 a 39 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 40 a 44 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 45 a 49 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 50 a 54 años,2,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 55 a 59 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 60 a 64 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 65 a 69 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 70 a 74 años,3,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 75 a 79 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 80 a 84 años,3,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 85 a 89 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 90 a 94 años,5,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Ambos sexos,De 95 años y más,1,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,Todas las edades,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,Menores de 1 año,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 1 a 14 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 15 a 29 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 30 a 39 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 40 a 44 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 45 a 49 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 50 a 54 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 55 a 59 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 60 a 64 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 65 a 69 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 70 a 74 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 75 a 79 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 80 a 84 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 85 a 89 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 90 a 94 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Hombres,De 95 años y más,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,Todas las edades,26,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,Menores de 1 año,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 1 a 14 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 15 a 29 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 30 a 39 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 40 a 44 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 45 a 49 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 50 a 54 años,2,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 55 a 59 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 60 a 64 años,0,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 65 a 69 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 70 a 74 años,3,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 75 a 79 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 80 a 84 años,3,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 85 a 89 años,4,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 90 a 94 años,5,Tumores,Tumor femenino
Alicante/Alacant,027 Tumores malignos de otros órganos genitales femeninos,Mujeres,De 95 años y más,1,Tumores,Tumor femenino
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,Todas las edades,226,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,Menores de 1 año,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 1 a 14 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 15 a 29 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 30 a 39 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 40 a 44 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 45 a 49 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 50 a 54 años,2,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 55 a 59 años,3,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 60 a 64 años,9,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 65 a 69 años,23,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 70 a 74 años,24,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 75 a 79 años,29,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 80 a 84 años,50,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 85 a 89 años,47,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 90 a 94 años,36,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Ambos sexos,De 95 años y más,3,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,Todas las edades,226,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,Menores de 1 año,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 1 a 14 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 15 a 29 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 30 a 39 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 40 a 44 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 45 a 49 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 50 a 54 años,2,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 55 a 59 años,3,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 60 a 64 años,9,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 65 a 69 años,23,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 70 a 74 años,24,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 75 a 79 años,29,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 80 a 84 años,50,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 85 a 89 años,47,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 90 a 94 años,36,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Hombres,De 95 años y más,3,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,Todas las edades,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,Menores de 1 año,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 1 a 14 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 15 a 29 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 30 a 39 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 40 a 44 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 45 a 49 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 50 a 54 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 55 a 59 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 60 a 64 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 65 a 69 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 70 a 74 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 75 a 79 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 80 a 84 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 85 a 89 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 90 a 94 años,0,Tumores,Tumor prostata
Alicante/Alacant,028 Tumor maligno de la próstata,Mujeres,De 95 años y más,0,Tumores,Tumor prostata
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,Todas las edades,10,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,Menores de 1 año,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 1 a 14 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 15 a 29 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 30 a 39 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 40 a 44 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 45 a 49 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 50 a 54 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 55 a 59 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 60 a 64 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 65 a 69 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 70 a 74 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 75 a 79 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 80 a 84 años,2,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 85 a 89 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 90 a 94 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Ambos sexos,De 95 años y más,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,Todas las edades,10,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,Menores de 1 año,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 1 a 14 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 15 a 29 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 30 a 39 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 40 a 44 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 45 a 49 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 50 a 54 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 55 a 59 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 60 a 64 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 65 a 69 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 70 a 74 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 75 a 79 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 80 a 84 años,2,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 85 a 89 años,1,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 90 a 94 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Hombres,De 95 años y más,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Mujeres,Todas las edades,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Mujeres,Menores de 1 año,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Mujeres,De 1 a 14 años,0,Tumores,Tumor masculino
Alicante/Alacant,029 Tumores malignos de otros órganos genitales masculinos,Mujeres,De 15 a 29 años,0,Tumores,Tumor masculino
